ts,strategy_id,profile_id,mode,action,ticker,direction,qty,price,usd,order_id,status,reason,signal_ready_time,shadow_exit_time,sim_mode
2026-07-20T10:55:33-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,MRNA,LONG,81,61.2850,4964.09,PAPER,success,entry,2026-07-20T10:50:00-04:00,2026-07-20T11:00:00-04:00,True
2026-07-20T10:55:34-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,MRNA,LONG,81,61.2850,4964.09,PAPER,success,entry,2026-07-20T10:50:00-04:00,2026-07-20T11:00:00-04:00,True
2026-07-20T11:05:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,MRNA,LONG,81,61.0200,4942.62,PAPER,success,shadow_exit,2026-07-20T10:50:00-04:00,2026-07-20T11:00:00-04:00,True
2026-07-20T11:05:39-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,MRNA,LONG,81,61.0200,4942.62,PAPER,success,shadow_exit,2026-07-20T10:50:00-04:00,2026-07-20T11:00:00-04:00,True
2026-07-21T10:16:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,ALAB,SHORT,15,322.1050,4831.58,PAPER,success,entry,2026-07-21T10:10:00-04:00,2026-07-21T10:20:00-04:00,True
2026-07-21T10:16:52-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,CRWV,LONG,65,76.5550,4976.08,PAPER,success,entry,2026-07-21T10:10:00-04:00,2026-07-21T10:20:00-04:00,True
2026-07-21T10:26:55-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,ALAB,SHORT,15,324.2900,4864.35,PAPER,success,shadow_exit,2026-07-21T10:10:00-04:00,2026-07-21T10:20:00-04:00,True
2026-07-21T10:26:56-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,CRWV,LONG,65,76.2060,4953.39,PAPER,success,shadow_exit,2026-07-21T10:10:00-04:00,2026-07-21T10:20:00-04:00,True
2026-07-21T10:37:05-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,MDB,LONG,15,326.3550,4895.33,PAPER,success,entry,2026-07-21T10:30:00-04:00,2026-07-21T10:40:00-04:00,True
2026-07-21T10:37:06-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,MDB,LONG,15,326.3550,4895.33,PAPER,success,entry,2026-07-21T10:30:00-04:00,2026-07-21T10:40:00-04:00,True
2026-07-21T10:47:12-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,MDB,LONG,15,324.6350,4869.52,PAPER,success,shadow_exit,2026-07-21T10:30:00-04:00,2026-07-21T10:40:00-04:00,True
2026-07-21T10:47:12-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,BE,LONG,22,221.6901,4877.18,PAPER,success,entry,2026-07-21T10:40:00-04:00,2026-07-21T10:50:00-04:00,True
2026-07-21T10:47:13-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,MDB,LONG,15,324.6350,4869.52,PAPER,success,shadow_exit,2026-07-21T10:30:00-04:00,2026-07-21T10:40:00-04:00,True
2026-07-21T10:47:13-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,BE,LONG,22,221.6901,4877.18,PAPER,success,entry,2026-07-21T10:40:00-04:00,2026-07-21T10:50:00-04:00,True
2026-07-21T10:57:15-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,BE,LONG,22,221.1400,4865.08,PAPER,success,shadow_exit,2026-07-21T10:40:00-04:00,2026-07-21T10:50:00-04:00,True
2026-07-21T10:57:16-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,BE,LONG,22,221.1400,4865.08,PAPER,success,shadow_exit,2026-07-21T10:40:00-04:00,2026-07-21T10:50:00-04:00,True
2026-07-21T11:08:39-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,GFS,SHORT,85,58.5950,4980.57,PAPER,success,entry,2026-07-21T11:00:00-04:00,2026-07-21T11:10:00-04:00,True
2026-07-21T11:32:44-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,GFS,SHORT,85,59.1100,5024.35,PAPER,success,shadow_exit,2026-07-21T11:00:00-04:00,2026-07-21T11:10:00-04:00,True
2026-07-22T10:24:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,MSTR,SHORT,50,99.4550,4972.75,PAPER,success,entry,2026-07-22T10:20:00-04:00,2026-07-22T10:30:00-04:00,True
2026-07-22T10:24:39-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,YUM,LONG,33,149.6500,4938.45,PAPER,success,entry,2026-07-22T10:20:00-04:00,2026-07-22T10:30:00-04:00,True
2026-07-22T10:34:47-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,MSTR,SHORT,50,99.6500,4982.50,PAPER,success,shadow_exit,2026-07-22T10:20:00-04:00,2026-07-22T10:30:00-04:00,True
2026-07-22T10:34:47-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,MU,LONG,5,970.8200,4854.10,PAPER,success,entry,2026-07-22T10:30:00-04:00,2026-07-22T10:40:00-04:00,True
2026-07-22T10:34:48-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,YUM,LONG,33,148.5400,4901.82,PAPER,success,shadow_exit,2026-07-22T10:20:00-04:00,2026-07-22T10:30:00-04:00,True
2026-07-22T10:34:48-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,TSEM,LONG,20,248.3500,4967.00,PAPER,success,entry,2026-07-22T10:30:00-04:00,2026-07-22T10:40:00-04:00,True
2026-07-22T10:44:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,MU,LONG,5,967.0100,4835.05,PAPER,success,shadow_exit,2026-07-22T10:30:00-04:00,2026-07-22T10:40:00-04:00,True
2026-07-22T10:44:52-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,TSEM,LONG,20,247.9000,4958.00,PAPER,success,shadow_exit,2026-07-22T10:30:00-04:00,2026-07-22T10:40:00-04:00,True
2026-07-22T10:55:01-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,NU,LONG,356,14.0401,4998.28,PAPER,success,entry,2026-07-22T10:50:00-04:00,2026-07-22T11:00:00-04:00,True
2026-07-22T10:55:02-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,NU,LONG,356,14.0401,4998.28,PAPER,success,entry,2026-07-22T10:50:00-04:00,2026-07-22T11:00:00-04:00,True
2026-07-22T11:11:46-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,NU,LONG,356,13.9600,4969.76,PAPER,success,shadow_exit,2026-07-22T10:50:00-04:00,2026-07-22T11:00:00-04:00,True
2026-07-22T11:11:48-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,NU,LONG,356,13.9600,4969.76,PAPER,success,shadow_exit,2026-07-22T10:50:00-04:00,2026-07-22T11:00:00-04:00,True
2026-07-23T10:14:03-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,NBIS,LONG,22,226.4700,4982.34,PAPER,success,entry,2026-07-23T10:10:00-04:00,2026-07-23T10:20:00-04:00,True
2026-07-23T10:14:03-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,NBIS,LONG,22,226.4700,4982.34,PAPER,success,entry,2026-07-23T10:10:00-04:00,2026-07-23T10:20:00-04:00,True
2026-07-23T10:24:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,NBIS,LONG,22,227.3250,5001.15,PAPER,success,shadow_exit,2026-07-23T10:10:00-04:00,2026-07-23T10:20:00-04:00,True
2026-07-23T10:24:40-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,NBIS,LONG,22,227.3250,5001.15,PAPER,success,shadow_exit,2026-07-23T10:10:00-04:00,2026-07-23T10:20:00-04:00,True
2026-07-23T10:42:27-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,APP,LONG,12,400.9200,4811.04,PAPER,success,entry,2026-07-23T10:40:00-04:00,2026-07-23T10:50:00-04:00,True
2026-07-23T10:42:28-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,APP,LONG,12,400.9200,4811.04,PAPER,success,entry,2026-07-23T10:40:00-04:00,2026-07-23T10:50:00-04:00,True
2026-07-23T10:52:36-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,APP,LONG,12,400.6700,4808.04,PAPER,success,shadow_exit,2026-07-23T10:40:00-04:00,2026-07-23T10:50:00-04:00,True
2026-07-23T10:52:36-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,VG,SHORT,325,15.3771,4997.56,PAPER,success,entry,2026-07-23T10:50:00-04:00,2026-07-23T11:00:00-04:00,True
2026-07-23T10:52:37-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,APP,LONG,12,400.6700,4808.04,PAPER,success,shadow_exit,2026-07-23T10:40:00-04:00,2026-07-23T10:50:00-04:00,True
2026-07-23T10:52:37-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,DHR,LONG,26,187.2400,4868.24,PAPER,success,entry,2026-07-23T10:50:00-04:00,2026-07-23T11:00:00-04:00,True
2026-07-23T11:02:39-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,VG,SHORT,325,15.3003,4972.60,PAPER,success,shadow_exit,2026-07-23T10:50:00-04:00,2026-07-23T11:00:00-04:00,True
2026-07-23T11:02:40-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,DHR,LONG,26,188.5050,4901.13,PAPER,success,shadow_exit,2026-07-23T10:50:00-04:00,2026-07-23T11:00:00-04:00,True
2026-07-23T11:24:41-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,YUM,SHORT,33,148.6700,4906.11,PAPER,success,entry,2026-07-23T11:20:00-04:00,2026-07-23T11:30:00-04:00,True
2026-07-23T11:37:24-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,YUM,SHORT,33,148.5100,4900.83,PAPER,success,shadow_exit,2026-07-23T11:20:00-04:00,2026-07-23T11:30:00-04:00,True
2026-07-24T10:15:08-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,GLW,SHORT,33,149.9700,4949.01,PAPER,success,entry,2026-07-24T10:10:00-04:00,2026-07-24T10:20:00-04:00,True
2026-07-24T10:15:09-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,CRWD,LONG,27,184.0000,4968.00,PAPER,success,entry,2026-07-24T10:10:00-04:00,2026-07-24T10:20:00-04:00,True
2026-07-24T10:26:09-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,GLW,SHORT,33,148.8300,4911.39,PAPER,success,shadow_exit,2026-07-24T10:10:00-04:00,2026-07-24T10:20:00-04:00,True
2026-07-24T10:26:09-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,NBIS,LONG,24,201.4700,4835.28,PAPER,success,entry,2026-07-24T10:20:00-04:00,2026-07-24T10:30:00-04:00,True
2026-07-24T10:26:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,CRWD,LONG,27,183.2250,4947.07,PAPER,success,shadow_exit,2026-07-24T10:10:00-04:00,2026-07-24T10:20:00-04:00,True
2026-07-24T10:26:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,NBIS,LONG,24,201.4700,4835.28,PAPER,success,entry,2026-07-24T10:20:00-04:00,2026-07-24T10:30:00-04:00,True
2026-07-24T10:37:09-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,NBIS,LONG,24,196.7000,4720.80,PAPER,success,shadow_exit,2026-07-24T10:20:00-04:00,2026-07-24T10:30:00-04:00,True
2026-07-24T10:37:10-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,NBIS,LONG,24,196.7000,4720.80,PAPER,success,shadow_exit,2026-07-24T10:20:00-04:00,2026-07-24T10:30:00-04:00,True
2026-07-24T10:47:25-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,ASTS,SHORT,89,56.0950,4992.45,PAPER,success,entry,2026-07-24T10:40:00-04:00,2026-07-24T10:50:00-04:00,True
2026-07-24T10:47:26-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,MDB,LONG,17,292.1900,4967.23,PAPER,success,entry,2026-07-24T10:40:00-04:00,2026-07-24T10:50:00-04:00,True
2026-07-24T11:00:37-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,ASTS,SHORT,89,56.7670,5052.26,PAPER,success,shadow_exit,2026-07-24T10:40:00-04:00,2026-07-24T10:50:00-04:00,True
2026-07-24T11:00:38-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,MDB,LONG,17,295.1900,5018.23,PAPER,success,shadow_exit,2026-07-24T10:40:00-04:00,2026-07-24T10:50:00-04:00,True
2026-07-27T10:15:00-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,SNDK,SHORT,3,1307.1828,3921.55,PAPER,success,entry,2026-07-27T10:10:00-04:00,2026-07-27T10:20:00-04:00,True
2026-07-27T10:15:00-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,MDB,LONG,16,311.8900,4990.24,PAPER,success,entry,2026-07-27T10:10:00-04:00,2026-07-27T10:20:00-04:00,True
2026-07-27T10:25:21-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,SNDK,SHORT,3,1297.7800,3893.34,PAPER,success,shadow_exit,2026-07-27T10:10:00-04:00,2026-07-27T10:20:00-04:00,True
2026-07-27T10:25:22-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,MDB,LONG,16,309.8800,4958.08,PAPER,success,shadow_exit,2026-07-27T10:10:00-04:00,2026-07-27T10:20:00-04:00,True
2026-07-27T10:35:31-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,CPNG,LONG,318,15.6950,4991.01,PAPER,success,entry,2026-07-27T10:30:00-04:00,2026-07-27T10:40:00-04:00,True
2026-07-27T10:35:32-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,CPNG,LONG,318,15.6950,4991.01,PAPER,success,entry,2026-07-27T10:30:00-04:00,2026-07-27T10:40:00-04:00,True
2026-07-27T10:45:35-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,CPNG,LONG,318,15.7650,5013.27,PAPER,success,shadow_exit,2026-07-27T10:30:00-04:00,2026-07-27T10:40:00-04:00,True
2026-07-27T10:45:35-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,RKT,LONG,373,13.3750,4988.88,PAPER,success,entry,2026-07-27T10:40:00-04:00,2026-07-27T10:50:00-04:00,True
2026-07-27T10:45:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,CPNG,LONG,318,15.7650,5013.27,PAPER,success,shadow_exit,2026-07-27T10:30:00-04:00,2026-07-27T10:40:00-04:00,True
2026-07-27T10:45:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,RKT,LONG,373,13.3750,4988.88,PAPER,success,entry,2026-07-27T10:40:00-04:00,2026-07-27T10:50:00-04:00,True
2026-07-27T10:55:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,RKT,LONG,373,13.3350,4973.95,PAPER,success,shadow_exit,2026-07-27T10:40:00-04:00,2026-07-27T10:50:00-04:00,True
2026-07-27T10:55:39-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,RKT,LONG,373,13.3350,4973.95,PAPER,success,shadow_exit,2026-07-27T10:40:00-04:00,2026-07-27T10:50:00-04:00,True
2026-07-27T11:05:47-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,BE,LONG,27,184.3950,4978.66,PAPER,success,entry,2026-07-27T11:00:00-04:00,2026-07-27T11:10:00-04:00,True
2026-07-27T11:16:08-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,BE,LONG,27,180.2100,4865.67,PAPER,success,shadow_exit,2026-07-27T11:00:00-04:00,2026-07-27T11:10:00-04:00,True
2026-07-28T10:19:13-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,SNDK,SHORT,4,1079.5500,4318.20,PAPER,success,entry,2026-07-28T10:10:00-04:00,2026-07-28T10:20:00-04:00,True
2026-07-28T10:19:14-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,CRCL,LONG,79,62.7400,4956.46,PAPER,success,entry,2026-07-28T10:10:00-04:00,2026-07-28T10:20:00-04:00,True
2026-07-28T10:29:18-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,SNDK,SHORT,4,1081.9500,4327.80,PAPER,success,shadow_exit,2026-07-28T10:10:00-04:00,2026-07-28T10:20:00-04:00,True
2026-07-28T10:29:20-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,CRCL,LONG,79,62.3350,4924.47,PAPER,success,shadow_exit,2026-07-28T10:10:00-04:00,2026-07-28T10:20:00-04:00,True
2026-07-28T10:39:31-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,CRWD,LONG,28,176.0600,4929.68,PAPER,success,entry,2026-07-28T10:30:00-04:00,2026-07-28T10:40:00-04:00,True
2026-07-28T10:39:31-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,CRWD,LONG,28,176.0600,4929.68,PAPER,success,entry,2026-07-28T10:30:00-04:00,2026-07-28T10:40:00-04:00,True
2026-07-28T10:49:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,CRWD,LONG,28,178.0250,4984.70,PAPER,success,shadow_exit,2026-07-28T10:30:00-04:00,2026-07-28T10:40:00-04:00,True
2026-07-28T10:49:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,CLS,LONG,15,324.0550,4860.82,PAPER,success,entry,2026-07-28T10:40:00-04:00,2026-07-28T10:50:00-04:00,True
2026-07-28T10:49:39-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,CRWD,LONG,28,178.0250,4984.70,PAPER,success,shadow_exit,2026-07-28T10:30:00-04:00,2026-07-28T10:40:00-04:00,True
2026-07-28T10:49:39-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,CLS,LONG,15,324.0550,4860.82,PAPER,success,entry,2026-07-28T10:40:00-04:00,2026-07-28T10:50:00-04:00,True
2026-07-28T10:59:42-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,CLS,LONG,15,328.1800,4922.70,PAPER,success,shadow_exit,2026-07-28T10:40:00-04:00,2026-07-28T10:50:00-04:00,True
2026-07-28T10:59:43-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,CLS,LONG,15,328.1800,4922.70,PAPER,success,shadow_exit,2026-07-28T10:40:00-04:00,2026-07-28T10:50:00-04:00,True
2026-07-28T11:09:53-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,INTU,SHORT,15,316.0200,4740.30,PAPER,success,entry,2026-07-28T11:00:00-04:00,2026-07-28T11:10:00-04:00,True
2026-07-28T11:19:58-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,INTU,SHORT,15,317.0900,4756.35,PAPER,success,shadow_exit,2026-07-28T11:00:00-04:00,2026-07-28T11:10:00-04:00,True
2026-07-29T10:28:15-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,STX,SHORT,6,760.4900,4562.94,PAPER,success,entry,2026-07-29T10:20:00-04:00,2026-07-29T10:30:00-04:00,True
2026-07-29T10:28:22-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,GM,LONG,54,91.5500,4943.70,PAPER,success,entry,2026-07-29T10:20:00-04:00,2026-07-29T10:30:00-04:00,True
2026-07-29T10:38:35-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,STX,SHORT,6,765.9250,4595.55,PAPER,success,shadow_exit,2026-07-29T10:20:00-04:00,2026-07-29T10:30:00-04:00,True
2026-07-29T10:38:35-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,STRL,SHORT,9,518.9300,4670.37,PAPER,success,entry,2026-07-29T10:30:00-04:00,2026-07-29T10:40:00-04:00,True
2026-07-29T10:38:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,GM,LONG,54,90.8700,4906.98,PAPER,success,shadow_exit,2026-07-29T10:20:00-04:00,2026-07-29T10:30:00-04:00,True
2026-07-29T10:38:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,PLTR,LONG,40,123.6000,4944.00,PAPER,success,entry,2026-07-29T10:30:00-04:00,2026-07-29T10:40:00-04:00,True
2026-07-29T10:50:05-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,STRL,SHORT,9,522.3700,4701.33,PAPER,success,shadow_exit,2026-07-29T10:30:00-04:00,2026-07-29T10:40:00-04:00,True
2026-07-29T10:50:07-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,PLTR,LONG,40,124.0000,4960.00,PAPER,success,shadow_exit,2026-07-29T10:30:00-04:00,2026-07-29T10:40:00-04:00,True
2026-07-29T11:06:41-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,ENTG,LONG,44,111.8550,4921.62,PAPER,success,entry,2026-07-29T11:00:00-04:00,2026-07-29T11:10:00-04:00,True
2026-07-29T11:19:05-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,ENTG,LONG,44,111.3600,4899.84,PAPER,success,shadow_exit,2026-07-29T11:00:00-04:00,2026-07-29T11:10:00-04:00,True
2026-07-30T10:15:28-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,BE,LONG,24,206.6100,4958.64,PAPER,success,entry,2026-07-30T10:10:00-04:00,2026-07-30T10:20:00-04:00,True
2026-07-30T10:15:29-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,TSEM,LONG,23,209.3900,4815.97,PAPER,success,entry,2026-07-30T10:10:00-04:00,2026-07-30T10:20:00-04:00,True
2026-07-30T10:25:46-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,BE,LONG,24,212.1200,5090.88,PAPER,success,shadow_exit,2026-07-30T10:10:00-04:00,2026-07-30T10:20:00-04:00,True
2026-07-30T10:25:46-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,NOW,SHORT,46,107.8250,4959.95,PAPER,success,entry,2026-07-30T10:20:00-04:00,2026-07-30T10:30:00-04:00,True
2026-07-30T10:25:47-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,TSEM,LONG,23,210.8000,4848.40,PAPER,success,shadow_exit,2026-07-30T10:10:00-04:00,2026-07-30T10:20:00-04:00,True
2026-07-30T10:25:47-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,META,LONG,9,533.9450,4805.51,PAPER,success,entry,2026-07-30T10:20:00-04:00,2026-07-30T10:30:00-04:00,True
2026-07-30T10:35:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,NOW,SHORT,46,106.8500,4915.10,PAPER,success,shadow_exit,2026-07-30T10:20:00-04:00,2026-07-30T10:30:00-04:00,True
2026-07-30T10:35:53-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,META,LONG,9,530.3150,4772.84,PAPER,success,shadow_exit,2026-07-30T10:20:00-04:00,2026-07-30T10:30:00-04:00,True
2026-07-30T10:46:37-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,RDDT,LONG,28,177.1000,4958.80,PAPER,success,entry,2026-07-30T10:40:00-04:00,2026-07-30T10:50:00-04:00,True
2026-07-30T10:46:38-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,RDDT,LONG,28,177.1000,4958.80,PAPER,success,entry,2026-07-30T10:40:00-04:00,2026-07-30T10:50:00-04:00,True
